id,name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,gbif_id,created_at,updated_at
39fdb166-beb5-418c-aa3c-6bca5de010f5,Crénilabre melops,Corkwing,Symphodus melops,,Labridae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Symphodus melops,2383978,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3a24b4b0-0a65-49f2-8346-a28295d53a3b,Bécune,Yellow Barracuda,Sphyraena viridensis,,Sphyraenidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Spvir_ub.jpg/120px-Spvir_ub.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Spvir_ub.jpg/120px-Spvir_ub.jpg,"Sphyraena viridensis, appelé Barracuda de Méditerranée, Barracuda méditerranéen, Bécune bouche jaune ou encore Barracuda à bouche jaune, est une espèce de poissons de la famille des barracudas qui vit en Méditerranée.",2394222,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3a6ef095-6e99-4f31-a42d-27ce078d74dd,Corb,Brown Meagre,Sciaena umbra,,Sciaenidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Poisson-Corb.jpg/120px-Poisson-Corb.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Poisson-Corb.jpg/120px-Poisson-Corb.jpg,Sciaena umbra,2399670,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3a8c8b0b-f4cf-4a6d-ac8f-d022bafa3c02,Corégone gravenche,Geneva Winter Whitefish,Coregonus hiemalis,,Salmonidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le Corégone gravenche (Coregonus hiemalis) ou Corégone du Léman ou Petite féra était un poisson, faisant partie de la famille des Salmonidés, anciennement présent dans le lac Léman. La sur-pêche, la compétition avec des poissons introduits et la dégradation de la qualité des eaux l'ont fait disparaitre au début du XXe siècle.",2351198,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
3b29e57d-b682-416d-9599-bd77b31d34a9,Crénilabre à 5 bandes,Five-spotted wrasse,Symphodus roissali,,Labridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2384006,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3b7ccf0d-b11f-4c00-8d1c-8f82fa2a4092,Grondin lyre,,Trigla lyra,,Triglidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Trigla lyra, le Grondin lyre, est une espèce de poissons marins de la famille des Triglidae. C'est la seule espèce du genre Trigla (monotypique).",2336771,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3c6e129d-464f-42d0-a7fd-1868cdd2def6,Bondelle,Houting,Coregonus oxyrinchus,,Salmonidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le Corégone oxyrhynque (ou « bondelle, » mais ce nom est aussi donné à d'autres corégones) ou  Coregonus oxyrinchus décrit par Linné en 1758 est une espèce de poissons démersale et migratrice de type « anadrome»  appartenant au genre Coregonus.
Cependant dans les eaux intérieures, une partie de la population des eaux douces (lacs.. )  n'est pas migratrice.",2351155,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
3e10229c-5a60-4e2b-94a4-f0f1444ebe1c,Pataclet,Annular bream,Diplodus annularis,,Sparidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Diplodus annularis, le Sparaillon ou Pataclet, est une espèce de poissons de la famille des sparidés pouvant atteindre jusqu'à 24 cm de long. Il est présent en Atlantique est et en Méditerranée.",5210983,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
3f4fdca3-04e8-4dc1-a70b-6250b295e139,Able de Heckel,Belica,Leucaspius delineatus,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,L’Able de Heckel (Leucaspius delineatus) est une espèce de petits poissons d'eau douce d'Europe et d'Asie. C'est la seule espèce du genre Leucaspius (monotypique).,2362881,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
3f9655c8-e0ef-4f38-bc2e-4c650380ed82,Anchois commun,,Engraulis encrasicolus,,Engraulidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Engraulis_encrasicolus.jpg/120px-Engraulis_encrasicolus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Engraulis_encrasicolus.jpg/120px-Engraulis_encrasicolus.jpg,"L'anchois commun (Engraulis encrasicolus) est une espèce de poissons marins appartenant à la famille des Engraulidae. Cet anchois est appelé aussi anchois européen, anchois de l'Afrique australe, anchois italien, etc. et souvent « anchois » tout court par simplification.",2414031,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
400a61aa-3ca0-463f-af78-ad9ff4310bf8,Sublet,Pointed-snout wrasse,Symphodus rostratus,,Labridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Symphodus rostratus,2383991,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
418434f9-07e3-4bcc-ac88-db4ef4f208d3,Brème du Danube,"White-eye bream, Danube bream",Ballerus sapa,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Ballerus sapa, la brème du Danube, est une espèce de poissons de la famille des Cyprinidae.",2367024,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
42c4841e-21dd-40b4-b7df-c44f74ef7719,Emissole lisse,Common Smoothhound,Mustelus mustelus,,Triakidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,"Mustelus mustelus, l'Émissole lisse,, est une espèce de requins de la famille des Triakidae.",2418313,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
444e2aa4-6082-435b-bcd0-7b3e3447c8e2,Pacu noir,Cachama,Colossoma macropomum,,Serrasalmidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Colossoma macropomum est une espèce de poissons américains de la famille des Serrasalmidae communément appelée « pacu » (comme d'autres espèces), « cachama » ou encore « tambaqui » et qui vit dans le bassin de l'Orénoque. Ce poisson, à la chair appréciée et à la croissance rapide, est élevé en pisciculture. C'est la seule espèce de son genre Colossoma (monotypique).",2353152,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
44dbe66d-4d7f-4b92-9b3e-358ed5d686dc,Motelle de Méditerranée,Mediterranean rockling,Gaidropsarus mediterraneus,,Lotidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Gaidropsarus mediterraneus, communément appelée la Motelle de Méditerranée, est une espèce de poissons marins de la famille des Gadidae ou des Lotidae selon les classifications.",2415550,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
45870e12-da32-45a2-9c7d-c42112e192bd,Ide mélanote,,Leuciscus idus,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Leuciscus idus,4409643,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
45929982-3bd3-4ac6-939e-5f6cb94fe29d,Mordocet,Blenny,Lipophrys pholis,,Blenniidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ranhosa.JPG/120px-Ranhosa.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ranhosa.JPG/120px-Ranhosa.JPG,"La Blennie mordocet ou Mordocet (Lipophrys pholis ) est une espèce de poissons marins de la famille des Blenniidae. Il est très commun sur le littoral atlantique, du Royaume-Uni à l'Espagne où il fréquente les fonds rocheux.",2395462,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
45ccd91e-959d-4d87-9e86-2e6ebc85db4c,Poisson-chat commun,Black Bullhead,Ameiurus melas,,Ictaluridés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le poisson-chat commun (Ameiurus melas), appelé aussi chat ou greffier Barbicho, est une espèce de poissons-chats d'eau douce de la famille des Ictaluridés d'origine américaine, mais aujourd'hui répandu en Europe à la suite d'introductions.",2340977,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
462242f4-baaf-440b-89aa-817d469ded47,Gambusie de l'Est,Eastern mosquitofish,Gambusia holbrooki,,Pœciliidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Gambusia holbrooki, aussi appelée gambusie de l'est, ou parfois « guppy sauvage » avec risque de confusion, est une espèce de poissons téléostéens, cyprinodontiformes de la famille des Poeciliidae et donc cousine d'une espèce plus connue le guppy. Elle a notamment été utilisée dans la lutte contre les moustiques (notamment en Corse, en Vendée, et dans le sud de la France) pour lutter contre le paludisme, mais elle peut elle-même pâtir des pulvérisations d'insecticides chimiques (ex : diflubenzuron) destinés à la démoustication, et - comme le Guppy - interférer négativement avec les écosystèmes locaux et les espèces autochtones: c'est pourquoi elle est classée parmi les espèces envahissantes les plus nuisibles au XXIe siècle.",2350570,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
463b295d-05a9-4667-a496-979fe1e5e3eb,Sériole,Allied Kingfish,Seriola dumerili,,Carangidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Seriola_rivoliana_by_NPS_1.jpg/120px-Seriola_rivoliana_by_NPS_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Seriola_rivoliana_by_NPS_1.jpg/120px-Seriola_rivoliana_by_NPS_1.jpg,Seriola dumerili,5961696,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4735d81d-bf92-4d1e-afd3-7b4a99ce3ef1,Requin renard commun,Atlantic Thresher,Alopias vulpinus,,Alopiidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,,2420797,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
47b6b8e4-b2d0-4c7b-af6c-79ca76467fd2,Mérou méditerranéen,Dusky grouper,Epinephelus marginatus,,Serranidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Mérou brun, mérou de Méditerranée, Mérou rouge",2388507,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
482e1f88-6959-4949-ae1c-53dd25321049,Saupe,Gold Line,Sarpa salpa,,Sparidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Sarpa_salpa.jpg/120px-Sarpa_salpa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Sarpa_salpa.jpg/120px-Sarpa_salpa.jpg,Sarpa salpa,2392628,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
49bcc879-6bc5-442c-925b-af78c5974b34,Serran hépate,Brown comber,Serranus hepatus,,Serranidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Serran hépate,2388724,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4a29530e-7bb7-4295-a14a-b1363630654f,Silure glane,Danube Catfish,Silurus glanis,,Siluridés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Silurus glanis,2337607,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
4a74b620-f816-4775-9e96-4e9a129a3207,Gobie jaune,Golden goby,Gobius auratus,,Gobiidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg/120px-Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg/120px-Gobius_auratus_03-10-08_%28Stefano_Guerrieri%29.jpg,,7942644,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4bfd5889-705a-4cd6-88d9-15cfeb156f4f,Crénilabre cendré,Grey wrasse,Symphodus cinereus,,Labridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg/120px-Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg/120px-Symphodus_cinereus.001_-_Aquarium_Finisterrae.jpg,,2384043,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4c3095a8-6232-4265-8468-87a21a8d242e,Carassin commun,,Carassius carassius,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le Carassin commun (Carassius carassius) dit encore carassin, carpe à la lune, cyprin, carache, carouche, gibèle, meule, carreau, ou gardon carpé, est un poisson de la famille des cyprinidés, celle des carpes et des vairons. Ce carassin vit dans les lacs, les étangs et les rivières à faible courant d'Europe et d'Asie. Cette espèce est très proche du poisson rouge avec laquelle elle s'hybride facilement lorsque ces derniers sont relâchés dans la nature.",2366645,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
4d716732-ba29-4899-98b7-791b2f4e6626,Bar commun,Capemouth,Dicentrarchus labrax,,Moronidés,,,"[""salt""]",,,,,,"[""SN"",""US"",""SI"",""LY"",""BS"",""VE"",""SL"",""HN"",""CI"",""AR"",""ME"",""NI"",""GM"",""BR"",""LR"",""BZ"",""MC"",""MT"",""EH"",""EG"",""GH"",""CA"",""JM"",""FR"",""SR"",""CY"",""MX"",""MR"",""IE"",""GY"",""PA"",""LB"",""HT"",""ZA"",""DO"",""GN"",""PT"",""ES"",""NG"",""NO"",""IL"",""BA"",""GB"",""TN"",""IT"",""IS"",""TR"",""PS"",""CU"",""CR"",""MA"",""AL"",""HR"",""GR"",""SY"",""CO"",""DZ"",""CV"",""GW"",""GL"",""GT""]",,,,,,,,,Dicentrarchus labrax,2394622,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
4dbd5544-42e4-461e-a988-d6831523c235,Carrelet,European plaice,Pleuronectes platessa,,Pleuronectidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Plie commune, carrelet",7700106,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4e3cdd33-996a-4260-9646-3fd2dc7e161d,Rascasse brune,Black Scorpionfish,Scorpaena porcus,,Scorpaenidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Rascasse brune,2334600,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
4fe26a17-3b0b-44ff-af22-f64bac83c6bd,Gobie à tache noire,Black spotted goby,Neogobius melanostomus,,Gobiidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Neogobius melanostomus,2379089,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
5044cf87-a073-4625-95e0-80c2067ad409,Blennie gattorugine,,Parablennius gattorugine,,Blenniidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Blennie gattorugine, Cabot, Baveuse, Grande baveuse",2395767,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
50fe43af-0ee6-4c83-9537-1f3e02bfb0f5,Pagre,Common Sea Bream,Pagrus pagrus,,Sparidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,"Pagrus pagrus, appelé pagre commun, pagre rouge ou encore brème de mer ou dorade, est un poisson de la famille des Sparidae.
Il peut être facilement confondu avec le pagre à points bleus, le pageot commun ou le denté commun.",5210913,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
51519c9b-b9b8-40c3-8b3a-d88a262ce2f3,Blennie de Roux,Long-stripped blenny,Parablennius rouxi,,Blenniidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Parablennius_rouxi.JPG/120px-Parablennius_rouxi.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Parablennius_rouxi.JPG/120px-Parablennius_rouxi.JPG,"Blennie de Roux, Baveuse blanche",2395755,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
5174f480-5aad-4039-86aa-6bce1d0a6c18,Goujon d'Ukraine,Northern Whitefin Gudgeon,Romanogobio belingi,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Romanogobio belingi,2360795,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
525ad5d9-b2fe-4b04-bb47-b7aaea603044,Gobie moucheté,Bucchich's goby,Gobius bucchichi,,Gobiidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Gobius_bucchichi2.jpg/120px-Gobius_bucchichi2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Gobius_bucchichi2.jpg/120px-Gobius_bucchichi2.jpg,"Gobius bucchichi, le Gobie moucheté, est une espèce de poissons de la grande famille des Gobiidae.",2376501,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
54513f53-d932-4670-9a85-4cd768f6e271,Crapet à longues oreilles,Longear Sunfish,Lepomis megalotis,,Centrarchidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,,2394510,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
54edb438-fd65-425d-8d45-048238faa9c0,Gobie de Kessler,"Bighead goby, Kessler's goby",Ponticola kessleri,,Gobiidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Neogobius kessleri · Gobie de Kessler, Gobie à grosse tête",4285968,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
55454ee5-c095-43a5-a055-01fa86b275fc,Carpe commune,Aischgrund Carp,Cyprinus carpio,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Cyprinus carpio,4286975,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
56441cc3-a486-435b-9ec1-60c7718ad283,Lamproie marine,Eel Sucker,Petromyzon marinus,,Pétromyzontidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Petromyzon marinus,8236498,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
56969fae-fcdb-4e33-8025-ee2b2be9d649,Requin renard à gros yeux,Big-eye shark,Alopias superciliosus,,Alopiidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le requin-renard à gros yeux ou renard de mer à gros yeux (Alopias superciliosus) est une espèce de requins de la famille des Alopiidae.,2420813,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
56a6dbe4-cd36-441f-b360-9900eeed1ea7,Requin bleu,Blue Dog,Prionace glauca,,Carcharhinidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Prionace glauca, Prionace · Peau bleue",2417940,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
